Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
0.52,-0.49237122,6.47269395,90.52536627,0.58313643,0.96969464,-0.70296844,-4.59304267,-1.95227762,-28.60414565,-6.7055172,9.63846515,2.46733229,0,-4.00023737,-1.47973983,-18.08164994,-6.16908415,7.28368231,4.61950418,0,0,0,0
0.525,-0.49196255,6.46864983,90.52557507,0.58312974,0.96969221,-0.70305609,-4.59428272,-1.95248439,-28.60418139,-6.70597234,9.63835409,2.46759546,0,-4.00206663,-1.4796006,-18.08143165,-6.16935069,7.28417822,4.61947319,0,0,0,0
0.53,-0.49272287,6.45497678,90.52578251,0.58311886,0.96967535,-0.70316343,-4.5915555,-1.95173509,-28.60885627,-6.69490934,9.63996621,2.47564435,0,-4.0079489,-1.47329935,-18.07040442,-6.14288222,7.30454894,4.6242926,0,0,0,0
0.535,-0.49427696,6.44854027,90.52981096,0.5831021,0.9696682,-0.70326356,-4.59392982,-1.9530705,-28.61453066,-6.69058657,9.64180194,2.48434151,0,-4.01521631,-1.46798621,-18.05827738,-6.12753828,7.31762984,4.62844634,0,0,0,0
0.54,-0.49381948,6.44480863,90.53004189,0.58309331,0.9696675,-0.70335088,-4.59556692,-1.95332746,-28.61463008,-6.69128254,9.64180185,2.48450562,0,-4.01689355,-1.46761349,-18.05805816,-6.1280001,7.3179363,4.62852342,0,0,0,0
0.545,-0.50056939,6.4430276,90.54076372,0.58306808,0.96966272,-0.70346045,-4.60634319,-1.95949827,-28.63012635,-6.68354349,9.64762498,2.50361139,0,-4.03394715,-1.45581857,-18.02967405,-6.1027129,7.34260801,4.64189717,0,0,0,0
0.55,-0.50008094,6.43889827,90.54074571,0.58305961,0.96966192,-0.70355416,-4.60802928,-1.95953976,-28.63047212,-6.68405063,9.64777144,2.5036625,0,-4.03579566,-1.45525316,-18.02972535,-6.10328276,7.34289203,4.64185477,0,0,0,0
0.555,-0.50347667,6.42723316,90.54476307,0.58304401,0.96964832,-0.70366608,-4.60987566,-1.96036347,-28.63906319,-6.6696856,9.65463321,2.50670525,0,-4.04037617,-1.4473457,-18.02805708,-6.08240638,7.35977424,4.64480078,0,0,0,0
0.56,-0.503133,6.42347781,90.5446772,0.58303583,0.96964778,-0.70375629,-4.61163824,-1.96060659,-28.63923148,-6.67030678,9.65463135,2.5068892,0,-4.0420773,-1.44686939,-18.02752797,-6.08305672,7.36006905,4.64511766,0,0,0,0
0.565,-0.5095875,6.41395956,90.55152399,0.58301799,0.96963523,-0.70386836,-4.6168726,-1.96422637,-28.64697271,-6.65474838,9.66057632,2.51370163,0,-4.04828219,-1.43636272,-18.01292183,-6.06370422,7.37973504,4.65624529,0,0,0,0
0.57,-0.50926601,6.41046772,90.55163005,0.58301027,0.96963421,-0.70395702,-4.61874494,-1.96452565,-28.64723816,-6.65546804,9.66057994,2.51384065,0,-4.04992819,-1.43613794,-18.01248472,-6.0646116,7.37981944,4.65646042,0,0,0,0
0.575,-0.50912417,6.40679677,90.55197778,0.58300274,0.96963253,-0.70404657,-4.6206793,-1.96485302,-28.64760728,-6.65582635,9.66075907,2.51397236,0,-4.05155217,-1.43585981,-18.01205037,-6.06520369,7.3801653,4.65671158,0,0,0,0
0.58,-0.51821159,6.40063167,90.56816859,0.58298112,0.96962124,-0.70416188,-4.63517969,-1.9676941,-28.66625654,-6.63089058,9.67390724,2.51956017,0,-4.05750432,-1.42471627,-17.99577901,-6.05145271,7.39905714,4.66757588,0,0,0,0
0.585,-0.51802869,6.39742381,90.56817641,0.58297696,0.96962029,-0.70424909,-4.63713315,-1.96795995,-28.66659525,-6.63176241,9.67380663,2.51969657,0,-4.05916614,-1.42484566,-17.995297,-6.05265782,7.39893726,4.6677433,0,0,0,0
0.59,-0.52526542,6.40922674,90.5917321,0.58295943,0.96962893,-0.70435495,-4.66979629,-1.96853018,-28.70056831,-6.61113132,9.68620692,2.53129543,0,-4.07227507,-1.42115102,-17.96787378,-6.06149768,7.41107042,4.67931145,0,0,0,0
0.595,-0.52488731,6.40610532,90.59167791,0.58295555,0.9696291,-0.70443754,-4.67139446,-1.96856253,-28.70081753,-6.61201587,9.68599756,2.53150074,0,-4.07388728,-1.42117635,-17.96784861,-6.06220855,7.41110322,4.67925849,0,0,0,0
0.6,-0.52464077,6.40307265,90.59171802,0.5829524,0.96962928,-0.70451772,-4.67310721,-1.96860838,-28.70118094,-6.61260939,9.6859912,2.53167058,0,-4.07532568,-1.42120446,-17.96778207,-6.06283596,7.41128358,4.67920849,0,0,0,0
0.605,-0.52450745,6.40012,90.59183976,0.58295047,0.9696294,-0.70459592,-4.67489202,-1.96858692,-28.70164878,-6.6129492,9.68617502,2.53181214,0,-4.07666651,-1.42116728,-17.96765161,-6.06346596,7.41160051,4.67917214,0,0,0,0
0.61,-0.52447626,6.3972787,90.59202852,0.58294989,0.96962945,-0.70467179,-4.67674298,-1.96849647,-28.70220849,-6.61306698,9.68653863,2.53193106,0,-4.07791351,-1.42108236,-17.96743397,-6.06412739,7.41205258,4.67915765,0,0,0,0
0.615,-0.52803659,6.39805607,90.60589169,0.5829474,0.96962344,-0.70476982,-4.6982748,-1.96371059,-28.72457648,-6.58587769,9.70653435,2.53727652,0,-4.0830081,-1.41898879,-17.9566891,-6.06526264,7.43502594,4.68039033,0,0,0,0
0.62,-0.5278666,6.39589515,90.6059864,0.58294804,0.96962475,-0.70483933,-4.69993497,-1.96350263,-28.72470808,-6.5869922,9.70621179,2.53758111,0,-4.08432637,-1.41897478,-17.95604621,-6.06646205,7.43502069,4.68059866,0,0,0,0
0.625,-0.52775642,6.39402901,90.60618977,0.58294858,0.96962533,-0.70490452,-4.70171512,-1.96336424,-28.7249085,-6.58797426,9.7060416,2.53789611,0,-4.08550043,-1.41910595,-17.9552225,-6.06769966,7.43521178,4.68084948,0,0,0,0
0.63,-0.52314628,6.42418314,90.63175931,0.58294562,0.96964677,-0.70498614,-4.74819533,-1.95223601,-28.76815569,-6.57775483,9.71800102,2.55844945,0,-4.11129928,-1.43069387,-17.91221602,-6.08905763,7.47722461,4.69107433,0,0,0,0
0.635,-0.52288742,6.42211414,90.63187421,0.58294397,0.96964822,-0.70504667,-4.7495486,-1.95216734,-28.76811272,-6.57855768,9.71775419,2.55881822,0,-4.11217878,-1.43052562,-17.91214977,-6.08961665,7.47703335,4.69105961,0,0,0,0
0.64,-0.5226878,6.42028564,90.63212056,0.58294298,0.96964882,-0.70510401,-4.75088013,-1.95205964,-28.76806184,-6.57937456,9.71760392,2.55918681,0,-4.11304435,-1.43040038,-17.91195027,-6.09028498,7.47698961,4.6910706,0,0,0,0
0.645,-0.52243271,6.41861983,90.63250505,0.5829408,0.96964926,-0.70515957,-4.75225519,-1.95196226,-28.76799248,-6.58026957,9.71754513,2.55954812,0,-4.11391117,-1.43029172,-17.91162407,-6.091082,7.47708386,4.6911025,0,0,0,0
0.65,-0.51920367,6.44155262,90.64747987,0.58293218,0.9696643,-0.70522597,-4.78287547,-1.94763628,-28.79392033,-6.58322897,9.73503484,2.58394823,0,-4.13580755,-1.43690923,-17.88719674,-6.10367197,7.50666176,4.69074195,0,0,0,0
0.655,-0.51889242,6.4398585,90.64747579,0.58292852,0.9696639,-0.70527763,-4.78393735,-1.94762155,-28.79390331,-6.58400915,9.73480224,2.58423952,0,-4.13657935,-1.4366805,-17.88705244,-6.10426435,7.50641309,4.6907491,0,0,0,0
0.66,-0.5185416,6.43830795,90.647649,0.58292392,0.96966356,-0.70532795,-4.78499815,-1.94765063,-28.79382593,-6.58496284,9.73464888,2.58452616,0,-4.13742335,-1.43657243,-17.88685209,-6.10498973,7.50625238,4.69073487,0,0,0,0
0.665,-0.51817591,6.43692281,90.64794527,0.58291917,0.96966321,-0.70537665,-4.78606427,-1.9476802,-28.79369341,-6.58612993,9.73457913,2.58480784,0,-4.13833143,-1.43657791,-17.88660254,-6.10585541,7.50616332,4.69069291,0,0,0,0
0.67,-0.51571599,6.44415305,90.65288466,0.58291172,0.96966944,-0.70541607,-4.79093338,-1.94778168,-28.7920927,-6.60065859,9.73659636,2.58935287,0,-4.14370597,-1.44082194,-17.88187911,-6.11468427,7.50711482,4.68950086,0,0,0,0
0.675,-0.51547134,6.44288026,90.65237058,0.5829108,0.96966965,-0.70545836,-4.79174483,-1.94777493,-28.79236088,-6.60126128,9.73693648,2.58936779,0,-4.14456288,-1.44077306,-17.88166938,-6.1153647,7.50725918,4.68943126,0,0,0,0
0.68,-0.51525851,6.44171742,90.65187859,0.58291074,0.96966924,-0.70550064,-4.7926172,-1.94775802,-28.79255197,-6.60217795,9.73737634,2.58938845,0,-4.14553762,-1.44091218,-17.88145511,-6.11623256,7.50744991,4.68929299,0,0,0,0
0.685,-0.50969549,6.45727696,90.64882363,0.58291538,0.96967825,-0.70553081,-4.80104142,-1.94703937,-28.79402393,-6.62566717,9.75707672,2.59418805,0,-4.15857373,-1.44844151,-17.88040265,-6.12940389,7.51974806,4.68005532,0,0,0,0
0.69,-0.50985523,6.45594735,90.64829684,0.58291823,0.96967649,-0.70556946,-4.80174299,-1.94704036,-28.79411464,-6.62600063,9.75731668,2.59430192,0,-4.15939281,-1.4484962,-17.88031853,-6.12985284,7.51982748,4.67995753,0,0,0,0
0.695,-0.50994534,6.45481918,90.64757516,0.58292189,0.96967481,-0.70560642,-4.80246855,-1.9470176,-28.79415133,-6.62654638,9.75766123,2.59440548,0,-4.16025647,-1.44868637,-17.88028624,-6.13048619,7.51985399,4.67977219,0,0,0,0
0.7,-0.50422887,6.46878288,90.63506461,0.58293804,0.96968302,-0.70563435,-4.81066867,-1.94574036,-28.78725873,-6.64363533,9.77605003,2.60404743,0,-4.17403446,-1.45518759,-17.89067338,-6.14014664,7.52334509,4.66467451,0,0,0,0
0.705,-0.50446171,6.46757744,90.63436622,0.58294257,0.96968036,-0.70566924,-4.8113105,-1.94578275,-28.78726963,-6.64393204,9.77624667,2.60418433,0,-4.17486863,-1.45536546,-17.89071509,-6.1404784,7.52327561,4.66451193,0,0,0,0
0.71,-0.49925376,6.47751054,90.61882224,0.58296032,0.96968597,-0.70570278,-4.81842211,-1.94391246,-28.77819863,-6.65340267,9.78893914,2.6156454,0,-4.18872125,-1.45991088,-17.90717008,-6.1420129,7.51726948,4.64826302,0,0,0,0
0.715,-0.49952145,6.47637356,90.61805585,0.58296516,0.96968325,-0.70573621,-4.81906651,-1.94400149,-28.77818958,-6.65371717,9.7890383,2.61574419,0,-4.18949793,-1.46020195,-17.90717718,-6.1423667,7.51705473,4.64813115,0,0,0,0
0.72,-0.49349856,6.48530177,90.60167447,0.58298479,0.96968983,-0.70576812,-4.82570082,-1.94061486,-28.76846944,-6.66112442,9.79739934,2.62577653,0,-4.20213494,-1.4656864,-17.92498708,-6.14372361,7.50386072,4.63260683,0,0,0,0
0.725,-0.49295539,6.4853164,90.59428979,0.58299238,0.96968749,-0.70580228,-4.8271473,-1.94081981,-28.76793969,-6.66051918,9.79908768,2.62706212,0,-4.20539248,-1.46601634,-17.9268448,-6.14353291,7.50169168,4.63062593,0,0,0,0
0.73,-0.49288272,6.48399161,90.59383135,0.58299457,0.96968106,-0.70583955,-4.82801319,-1.94091041,-28.7676549,-6.6609918,9.79921841,2.6272688,0,-4.20627898,-1.46657699,-17.92736335,-6.14389088,7.50123795,4.63019005,0,0,0,0
0.735,-0.48064026,6.4933685,90.57247273,0.58301654,0.96968907,-0.70587401,-4.83592245,-1.93098766,-28.75137346,-6.66580731,9.8080289,2.64045482,0,-4.22034299,-1.47841996,-17.95988557,-6.14371595,7.47868591,4.60701037,0,0,0,0
0.74,-0.48005814,6.49292188,90.56310418,0.58302303,0.96968292,-0.70591277,-4.83738486,-1.93129873,-28.74990755,-6.66452475,9.80853761,2.64204721,0,-4.22406118,-1.47814587,-17.96157944,-6.14305777,7.47672515,4.60563511,0,0,0,0
0.745,-0.47978784,6.49139633,90.56260477,0.58302007,0.96967594,-0.7059535,-4.83835323,-1.93144648,-28.74950679,-6.66490848,9.80856388,2.6423165,0,-4.22500517,-1.47856663,-17.96217781,-6.14330824,7.47633544,4.60520808,0,0,0,0
0.75,-0.46660788,6.49902725,90.53543391,0.58303955,0.96968123,-0.7059963,-4.84704173,-1.92028815,-28.72700524,-6.66309483,9.81275228,2.66006703,0,-4.24174739,-1.4891353,-18.00027189,-6.13657482,7.45675731,4.58079666,0,0,0,0
0.755,-0.46628944,6.5060831,90.51756716,0.58304303,0.96968321,-0.7060411,-4.85606393,-1.92296257,-28.71110711,-6.66260429,9.80972012,2.67141901,0,-4.25913454,-1.4855594,-18.01307064,-6.12670847,7.45296133,4.57331492,0,0,0,0
0.76,-0.46512207,6.5055262,90.51195745,0.58304326,0.96967785,-0.70608269,-4.85819137,-1.92221223,-28.71209491,-6.66125159,9.81191739,2.67102848,0,-4.26147481,-1.48631832,-18.01484413,-6.12761705,7.4510805,4.57187719,0,0,0,0
0.765,-0.45830159,6.50937505,90.50054067,0.58304761,0.96967541,-0.70612866,-4.86590392,-1.91563025,-28.70256673,-6.65761975,9.81585969,2.67886562,0,-4.27114639,-1.49201513,-18.03289324,-6.12464247,7.44607062,4.55989246,0,0,0,0
0.77,-0.45737383,6.50873928,90.49418607,0.58304301,0.96967013,-0.70616714,-4.86733266,-1.91587586,-28.7019275,-6.65678397,9.81567654,2.67956301,0,-4.27348515,-1.49205105,-18.03283565,-6.12538915,7.44579833,4.55976691,0,0,0,0
0.775,-0.45149826,6.51225653,90.47988311,0.58304543,0.96966695,-0.70621064,-4.87438057,-1.91113316,-28.68811938,-6.65290142,9.81486657,2.69054859,0,-4.28380319,-1.49562264,-18.04818325,-6.12077223,7.44829027,4.54971349,0,0,0,0
0.78,-0.45094616,6.51084777,90.47914281,0.58303249,0.9696615,-0.70624821,-4.87523809,-1.91139402,-28.68815061,-6.65313519,9.81490391,2.69051201,0,-4.2845385,-1.49551928,-18.04812166,-6.1213091,7.44817194,4.54971415,0,0,0,0
0.785,-0.44940163,6.51043835,90.47191259,0.58302676,0.96965604,-0.70628276,-4.87680373,-1.91099322,-28.6880116,-6.65160905,9.81597912,2.69101416,0,-4.28651658,-1.49586541,-18.04872304,-6.12274248,7.44822026,4.54885146,0,0,0,0
0.79,-0.44868058,6.50919552,90.47161921,0.5830123,0.96965083,-0.7063168,-4.87761928,-1.9112826,-28.68780302,-6.6518005,9.81603383,2.69114476,0,-4.287104,-1.49588123,-18.04894544,-6.12310768,7.44825252,4.54864142,0,0,0,0
0.795,-0.44794187,6.50807971,90.47100186,0.5829975,0.96964686,-0.70634822,-4.87839899,-1.91145384,-28.6876121,-6.65187384,9.81618276,2.69129617,0,-4.28767615,-1.4958863,-18.04918466,-6.12357453,7.44830537,4.54836537,0,0,0,0
0.8,-0.44073951,6.51326267,90.45789888,0.58299733,0.96964595,-0.70637795,-4.88662029,-1.90473597,-28.6757197,-6.64688463,9.82301588,2.70192014,0,-4.29374321,-1.502158,-18.06348378,-6.12965467,7.45435068,4.53263439,0,0,0,0
0.805,-0.44031857,6.51241555,90.45763371,0.58298577,0.96964356,-0.70640431,-4.88716131,-1.90503104,-28.67570748,-6.64712763,9.82297578,2.70192121,0,-4.29424606,-1.50207435,-18.06335448,-6.13002609,7.45430292,4.53260944,0,0,0,0
0.81,-0.43991411,6.51174561,90.45729869,0.58297496,0.96964143,-0.70642782,-4.88768934,-1.90533051,-28.67572831,-6.64731523,9.82301683,2.70190895,0,-4.29470054,-1.50198246,-18.06320431,-6.13056762,7.45420939,4.53253157,0,0,0,0
0.815,-0.43965645,6.511241,90.45690372,0.58296635,0.96964024,-0.70644934,-4.88827604,-1.90562933,-28.67578467,-6.64749521,9.82314687,2.70188202,0,-4.29512671,-1.50193855,-18.06301386,-6.13136012,7.4540458,4.53237671,0,0,0,0
0.82,-0.43961947,6.5112477,90.45630015,0.58296232,0.96963953,-0.70646839,-4.8891907,-1.90605753,-28.67593605,-6.64770892,9.82352586,2.70182039,0,-4.29548657,-1.50192825,-18.06265485,-6.13296319,7.45367677,4.53197152,0,0,0,0
0.825,-0.44318659,6.5204178,90.45913976,0.58295815,0.96964756,-0.7064784,-4.89936732,-1.90977772,-28.6771592,-6.64951728,9.83004841,2.70198759,0,-4.29711626,-1.50105616,-18.06051268,-6.15108683,7.45139098,4.52313426,0,0,0,0
0.83,-0.44332873,6.51996473,90.45893218,0.5829592,0.96964665,-0.70649541,-4.89976482,-1.90982344,-28.67733934,-6.64955847,9.830211,2.70192891,0,-4.29747571,-1.50102675,-18.06033875,-6.15137372,7.45147365,4.52297297,0,0,0,0
0.835,-0.44365906,6.51959317,90.4587519,0.58296363,0.96964716,-0.70651152,-4.90022251,-1.90985309,-28.6775326,-6.64960744,9.83040965,2.70186179,0,-4.29782513,-1.50102942,-18.06011929,-6.151903,7.45154323,4.52277543,0,0,0,0
0.84,-0.44422613,6.51930007,90.45855902,0.5829716,0.96964776,-0.70652767,-4.90082826,-1.90987289,-28.67776262,-6.6496607,9.83066815,2.70178111,0,-4.29814245,-1.50107104,-18.0598107,-6.15271084,7.45164705,4.52252132,0,0,0,0
0.845,-0.44498377,6.51913284,90.45838229,0.58298286,0.96964928,-0.70654287,-4.90155033,-1.90985834,-28.67801226,-6.64969738,9.83097533,2.70169897,0,-4.29838659,-1.50110472,-18.05940569,-6.15377249,7.45182781,4.52222689,0,0,0,0
0.85,-0.44590035,6.5192824,90.4582701,0.5829954,0.96964962,-0.70655608,-4.90249259,-1.90995481,-28.67833389,-6.64959502,9.83142982,2.70160258,0,-4.29852709,-1.50108606,-18.05875647,-6.15537544,7.4522211,4.52181721,0,0,0,0
0.855,-0.45402277,6.53110075,90.46923343,0.58300034,0.96965843,-0.70656527,-4.92047168,-1.91511527,-28.6844647,-6.64402021,9.84140518,2.70070228,0,-4.29767439,-1.49765237,-18.04470036,-6.18284938,7.46862992,4.5109706,0,0,0,0
0.86,-0.45463429,6.53066893,90.46900091,0.58301641,0.96966006,-0.70657902,-4.92063925,-1.9145607,-28.68469001,-6.64410862,9.84143741,2.70066921,0,-4.2980745,-1.49772608,-18.0443644,-6.18296875,7.4688825,4.51091756,0,0,0,0
0.865,-0.45526108,6.53027852,90.46885676,0.5830331,0.96966253,-0.70659114,-4.92099891,-1.91414436,-28.68490002,-6.64416786,9.84149761,2.70064986,0,-4.2982681,-1.49792989,-18.04391724,-6.18311554,7.46928663,4.51085517,0,0,0,0
0.87,-0.45593128,6.52992212,90.4688903,0.58305026,0.96966453,-0.70660264,-4.92140958,-1.91367675,-28.68508239,-6.64419051,9.84158489,2.70065904,0,-4.29837687,-1.49811418,-18.04338218,-6.18336271,7.46983326,4.51078736,0,0,0,0
0.875,-0.45662763,6.52963233,90.4692345,0.58306758,0.96966549,-0.70661291,-4.92187785,-1.91318856,-28.68527258,-6.64407829,9.84174459,2.70069963,0,-4.29840102,-1.49834211,-18.04261867,-6.18376629,7.47068581,4.51069498,0,0,0,0
0.88,-0.45685474,6.53258669,90.48640428,0.58307688,0.96966089,-0.70662734,-4.93480497,-1.90619418,-28.69740552,-6.62984729,9.84990278,2.6999456,0,-4.29250914,-1.50288706,-18.00676651,-6.20264143,7.50732279,4.50686475,0,0,0,0
0.885,-0.45748307,6.53237552,90.48682928,0.58309518,0.96966276,-0.70663463,-4.93502126,-1.90567867,-28.69753813,-6.63019211,9.84971984,2.69996162,0,-4.29252967,-1.50326694,-18.00671134,-6.20256701,7.50738642,4.50662909,0,0,0,0
0.89,-0.45183922,6.53361865,90.50171383,0.58310767,0.96966431,-0.70664364,-4.93985895,-1.89549799,-28.71683548,-6.62783021,9.84571497,2.69589748,0,-4.28924126,-1.51272523,-17.98502824,-6.20973223,7.51547228,4.49559625,0,0,0,0
0.895,-0.45266479,6.53346793,90.50198374,0.58312638,0.96966486,-0.70664736,-4.93986319,-1.89514959,-28.71670627,-6.62779896,9.84567113,2.69609346,0,-4.2892599,-1.51288251,-17.98487765,-6.20963702,7.51560274,4.49544761,0,0,0,0
0.9,-0.45350938,6.53315304,90.50255667,0.58314453,0.96966426,-0.70665274,-4.94002053,-1.89475097,-28.71656108,-6.62781326,9.84567082,2.69629999,0,-4.28928202,-1.51293351,-17.98467241,-6.2095884,7.51582858,4.49528965,0,0,0,0
0.905,-0.45557449,6.53228283,90.50945017,0.58315252,0.96966309,-0.70666038,-4.94138208,-1.8947961,-28.71568744,-6.62621029,9.84653018,2.69771498,0,-4.28814963,-1.51181125,-17.98197842,-6.20895936,7.51847922,4.49407805,0,0,0,0
0.91,-0.45631781,6.53203467,90.50948403,0.58316865,0.9696598,-0.70666642,-4.94153652,-1.89450597,-28.71588611,-6.62611898,9.84666609,2.69768632,0,-4.28824139,-1.51184209,-17.98151438,-6.20909087,7.51865788,4.49404883,0,0,0,0
0.915,-0.45705893,6.53174735,90.50992057,0.58318302,0.96965697,-0.70667317,-4.94176382,-1.89421067,-28.7160666,-6.62605719,9.84684634,2.69765807,0,-4.28833291,-1.51177966,-17.98106543,-6.20912912,7.51890395,4.49400077,0,0,0,0
0.92,-0.46486699,6.53202137,90.52616044,0.58318237,0.96965028,-0.70668942,-4.94951794,-1.89754564,-28.72932234,-6.61693028,9.85724079,2.69263199,0,-4.28848728,-1.50501007,-17.955607,-6.20843003,7.52789319,4.49282988,0,0,0,0
0.925,-0.46517692,6.53182469,90.52635269,0.58319199,0.96964593,-0.70669576,-4.94967585,-1.8971717,-28.72933043,-6.61720412,9.85716515,2.6926652,0,-4.28863193,-1.50495025,-17.95557524,-6.20844316,7.52787157,4.49272445,0,0,0,0
0.93,-0.46572534,6.53193681,90.53115998,0.5832017,0.96964394,-0.70670557,-4.95055762,-1.89667808,-28.72960606,-6.61873607,9.8569708,2.69276417,0,-4.28963197,-1.50545426,-17.95512847,-6.20673303,7.52779449,4.49119618,0,0,0,0
0.935,-0.46598236,6.53170373,90.53134767,0.58320953,0.96963996,-0.70671344,-4.95073185,-1.89624373,-28.7297687,-6.61892567,9.85703115,2.6927107,0,-4.28987088,-1.5052046,-17.95496229,-6.20668808,7.52774573,4.4911181,0,0,0,0
0.94,-0.46927303,6.53584147,90.54488368,0.58320947,0.96963961,-0.70673638,-4.95943963,-1.89656768,-28.7473538,-6.61691703,9.86811077,2.68499541,0,-4.30087709,-1.50116214,-17.93201039,-6.19280079,7.52201631,4.48469651,0,0,0,0
0.945,-0.4692437,6.53584392,90.54494494,0.58321261,0.96963615,-0.70673862,-4.95947623,-1.89654554,-28.74733117,-6.61694924,9.86809033,2.6850184,0,-4.30088088,-1.50109274,-17.93200166,-6.192807,7.52201118,4.48466756,0,0,0,0
0.95,-0.47044627,6.53595564,90.55050828,0.58321628,0.9696337,-0.70675288,-4.96114845,-1.89648625,-28.74617521,-6.617729,9.86787078,2.6862597,0,-4.30170093,-1.50049306,-17.93121329,-6.19175545,7.52190887,4.48243326,0,0,0,0
0.955,-0.47061794,6.53563044,90.55065802,0.58322082,0.96963096,-0.70676229,-4.96138084,-1.89632141,-28.74623629,-6.61781692,9.86793369,2.68626408,0,-4.30193436,-1.50031718,-17.93105492,-6.19182655,7.52185448,4.4823265,0,0,0,0
0.96,-0.47295572,6.53602874,90.55914619,0.58321672,0.96962951,-0.70677624,-4.96451495,-1.89734552,-28.74782305,-6.61667576,9.87100957,2.68606309,0,-4.30297613,-1.49849924,-17.92746256,-6.18986442,7.52071492,4.47937075,0,0,0,0
0.965,-0.47305297,6.53571199,90.55911109,0.58321872,0.9696255,-0.70678517,-4.96475839,-1.89715836,-28.74799409,-6.61673511,9.87112248,2.68599846,0,-4.30319621,-1.49819126,-17.92721251,-6.19005206,7.52061129,4.4793215,0,0,0,0
0.97,-0.48354641,6.54066016,90.57574255,0.58320778,0.96962742,-0.70680179,-4.97705916,-1.90439684,-28.76208375,-6.60932695,9.88507673,2.68010974,0,-4.30428033,-1.48931917,-17.90553594,-6.19675278,7.51218532,4.47203056,0,0,0,0
0.975,-0.48361174,6.54029231,90.57579593,0.58320901,0.96962301,-0.70681258,-4.97732209,-1.90433368,-28.7621383,-6.60954502,9.88500158,2.68011859,0,-4.30447956,-1.48925924,-17.905388,-6.19680859,7.51220867,4.4719061,0,0,0,0
0.98,-0.48392921,6.53998054,90.57641307,0.58321042,0.96962113,-0.70682738,-4.97789762,-1.90459206,-28.76231578,-6.60988052,9.88486795,2.68013756,0,-4.30469745,-1.48922646,-17.90482077,-6.19727223,7.51226381,4.47145032,0,0,0,0
0.985,-0.49325426,6.54705179,90.58791475,0.58320259,0.96962314,-0.70683331,-4.98842523,-1.91297631,-28.77430884,-6.60826983,9.88660265,2.67780117,0,-4.30131132,-1.48285496,-17.88297355,-6.21842828,7.51506963,4.45778433,0,0,0,0
0.99,-0.49769305,6.54844816,90.60067193,0.58320191,0.96961849,-0.70684418,-4.99444839,-1.91443971,-28.78687454,-6.60420077,9.89082301,2.67998796,0,-4.29568901,-1.48086723,-17.85790989,-6.23129007,7.52255349,4.43508956,0,0,0,0
